Letter,Drug Name,Price,Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
Z,ZESTAT 15 MG / ML ORAL SOLÜSYON,"412,09",Yes,No,mirtazapin,N06AX11,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514650041,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZESTAT 15 MG AGIZDA DAGILAN 30 TABLET,"161,40",Yes,No,mirtazapin,N06AX11,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514070016,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZESTAT 30 MG AGIZDA DAGILAN 30 TABLET,"303,23",Yes,No,mirtazapin,N06AX11,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514070023,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZESTAT 45 MG AGIZDA DAGILAN 30 TABLET,"468,70",Yes,No,mirtazapin,N06AX11,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514070030,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZET ENEMA 161 MG/ML + 59 MG/ML REKTAL COZELTI (135 ML),"106,93",Yes,No,sodyum fosfat -lavman,A06AG01,Beyaz Reçete ile satılır.,MCG PHARMA İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8681807005317,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZET ENEMA 161 MG/ML + 59 MG/ML REKTAL COZELTI (210 ML),"132,55",Yes,No,sodyum fosfat -lavman,A06AG01,Beyaz Reçete ile satılır.,MCG PHARMA İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8681807005324,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,"ZET ENEMA 161 MG/ML + 59 MG/ML REKTAL COZELTI (67,5 ML)","80,76",Yes,No,sodyum fosfat -lavman,A06AG01,Beyaz Reçete ile satılır.,MCG PHARMA İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8681807005300,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZETION % 2 SUSPANSIYON (100 G),"141,48",Yes,No,çinko -topikal,D02AB,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591560097,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZEVESIN 10 MG 30 FILM TABLET,"346,64",Yes,No,solifenasin süksinat,G04BD08,Beyaz Reçete ile satılır.,SANOFİ İLAÇ SANAYİ ve TİC. A.Ş.,8699502093638,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZEVESIN 5 MG 30 FILM TABLET,"346,64",Yes,No,solifenasin süksinat,G04BD08,Beyaz Reçete ile satılır.,SANOFİ İLAÇ SANAYİ ve TİC. A.Ş.,8699502093607,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZHEDON 10 MG FILM KAPLI TABLET (28 FILM KAPLI TABLET),"650,10",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZHEDON 5 MG FILM KAPLI TABLET (14 FILM KAPLI TABLET),"249,21",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIAGEN 300 MG FILM KAPLI TABLET (60 TABLET),"3.723,08",Yes,No,abakavir,J05AF06,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522096107,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIAXE 250 MCG/5 ML IV ENJEKSIYON ICIN COZELTI ICEREN 5 ML 1 FLAKON,"789,02",Yes,No,palonosetron,A04AA05,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606776642,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,"ZIDIM 0,5 GR 1 FLAKON","142,60",Yes,No,seftazidim,J01DD02,Beyaz Reçete ile satılır.,TÜM - EKİP İLAÇ A.Ş,8699814270321,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIDIM 1 GR 1 FLAKON,"170,43",Yes,No,seftazidim,J01DD02,Beyaz Reçete ile satılır.,TÜM - EKİP İLAÇ A.Ş,8699814270338,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIDIM 2 G IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN TOZ VE COZUCU (1 FLAKON 1 COZUCU AMPUL),"360,65",No,No,seftazidim,J01DD02,Beyaz Reçete ile satılır.,TÜM - EKİP İLAÇ A.Ş,8699814270499,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIEXTENZO 6 MG/0.6 ML S.C. ENJEKSIYON ICIN COZELTI ICEREN KULLANIMA HAZIR ENJEKTOR,"10.955,28",Yes,No,pegfilgrastim,L03AA13,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8681428951680,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZILADONE 10 MG + 20 MG + 40 MG TEDAVIYE BASLAMA PAKETI (7 + 7 + 16 TABLET),"1.441,24",Yes,No,vilazodon,N06AX24,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540025790,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZILADONE 10 MG FILM KAPLI TABLET (30 TABLET),"509,41",Yes,No,vilazodon,N06AX24,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540025769,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZILADONE 20 MG FILM KAPLI TABLET (30 TABLET),"902,98",Yes,No,vilazodon,N06AX24,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540025776,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZILADONE 40 MG FILM KAPLI TABLET (30 TABLET),"1.641,70",Yes,No,vilazodon,N06AX24,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540025783,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIMAKS 100 MG 100 ML SUSPANSIYON,"229,22",Yes,No,sefiksim,J01DD08,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569280095,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIMAKS 100 MG/5ML 50 ML SUSPANSIYON,"113,62",Yes,No,sefiksim,J01DD08,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569280286,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIMAKS 400 MG 10 TABLET,"266,46",Yes,No,sefiksim,J01DD08,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569090250,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINC-BEG 15 MG/5 ML PEDIYATRIK SURUP (100 ML),"64,77",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BEG PHARMA İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8683801681009,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCDAY 50 MG 40 EFERVESAN TABLET,"182,09",No,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881029394,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCFORT 25 MG /5 ML SURUP 100 ML,"171,19",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760570122,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCIRON 40 MG + 15 MG/5 ML SURUP (100 ML),"161,11",Yes,No,demir + çinko,B03ADxx,Beyaz Reçete ile satılır.,NBT İLAÇ ANONİM ŞİRKETİ,8680645570025,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCLOMIN 15 MG/5 ML 100 ML SURUP,"150,10",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BİKAR İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699690570072,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCLOMIN FORT 30 MG/5 ML SURUP,"299,45",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BİKAR İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699690570195,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCO 15 MG 100 ML SURUP,"164,92",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591570034,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCO 25 MG/5 ML SURUP (100 ML),"144,84",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591570539,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCO 30 MG FORT SURUP,"240,35",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591570294,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCO-220 50 MG 40 KAPSÜL,"297,10",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591150267,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCO-K 15MG/5 ML 20 KASIK SURUP,"170,43",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591570386,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCOPLEX 15 MG/5 ML SURUP (100 ML),"113,62",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,GM-BAY SAĞLIK ÜRÜNLERİ İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ,8681144039006,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCOPLEX FORT 30 MG/5 ML SURUP (100 ML),"171,19",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,GM-BAY SAĞLIK ÜRÜNLERİ İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ,8681144039013,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCOTIME 50 MG SERT KAPSUL (40 KAPSUL),"199,05",No,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,VEFA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680131757350,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINCOVER PEDIATRIK SURUP 100 ML,"170,76",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,AKIN İLAÇ SANAYİ VE TİCARET LTD. ŞTİ.,8697675570017,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINOBEST 15 MG/5 ML SURUP 100 ML,"113,62",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,8699580570137,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINOBEST FORT 30 MG/5 ML SURUP 100 ML,"171,16",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,8699580570113,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINOMAG 30 MG/300 MG FILM KAPLI TABLET (40 TABLET),"171,19",Yes,No,çinko + magnezyum,A12CXx01,Beyaz Reçete ile satılır.,BERAT BERAN İLAÇ SAN. VE TİC. LTD. ŞTİ.,8680150090018,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,"ZINVITAL 15 MG/5 ML SURUP, 100 ML","113,62",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587572677,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINXX 50 MG 40 KAPSUL,"113,62",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514150688,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZINXX FORT 30 MG/5 ML SURUP,"266,11",Yes,No,çinko sülfat,A12CB01,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514570264,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIRABEV 100 MG / 4 ML INFUZYONLUK COZELTI (1 FLAKON),"3.765,29",Yes,No,bevasizumab,L01XC07,Kisitlanmiş Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308771087,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIRABEV 400 MG / 16 ML INFUZYONLUK COZELTI (1 FLAKON),"15.086,42",Yes,No,bevasizumab,L01XC07,Kisitlanmiş Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308771094,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIRID 50 MG 40 FILM TABLET,"136,55",Yes,No,itoprit hcl,A03FA,Beyaz Reçete ile satılır.,SANOFİ İLAÇ SANAYİ ve TİC. A.Ş.,8699502093430,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIROMIN 200 MG/5 ML ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ,"126,86",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199284133,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIROMIN 500 MG IV LIYOFILIZE ENJ. TOZ ICEREN FLAKON (1 FLAKON),"252,33",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199792416,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITOREL 500 MG FILM KAPLI TABLET (3 TABLET),"112,02",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,8680080090843,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITRASIN 200 MG/5 ML ORAL SUSPANSIYON HAZIRLAMAK ICIN TOZ (30 ML),"126,86",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199026993,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITRASIN 500 MG FILM KAPLI TABLET (3 TABLET),"113,27",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199026986,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITRASIN 500 MG I.V. ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ (1 FLAKON),"252,33",No,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITROCID 500 MG FILM TABLET (3 TABLET),"113,28",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,BERKO İLAÇ VE KİMYA SAN. A.Ş.,8699591090747,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITROCID 500 MG FILM TABLET (3 TABLET),"113,28",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITROMAX 200 MG 30 ML SUSPANSIYON,"132,23",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308281005,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITROMAX 500 MG 3 FILM TABLET,"112,11",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308091024,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITROMAX PED. 15 ML SUSPANSIYON,"65,43",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308281012,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZITROTEK 500 MG 2 FILM KAPLI TABLET,"94,69",Yes,No,azitromisin,J01FA10,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308091000,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIVER 3 MG TABLET (10 ADET),"540,99",Yes,No,ivermektin,P02CF01,Beyaz Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760010659,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIVER 3 MG TABLET (12 ADET),"539,34",Yes,No,ivermektin,P02CF01,Beyaz Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760010666,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIVER 3 MG TABLET (20 ADET),"1.030,14",Yes,No,ivermektin,P02CF01,Beyaz Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760010611,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZIVER 3 MG TABLET (4 ADET),"221,34",Yes,No,ivermektin,P02CF01,Beyaz Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760010628,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZLYNDA 4 MG FILM KAPLI TABLET (28 FILM KAPLI TABLET),"379,29",Yes,No,drospirenon,G03AC10,Beyaz Reçete ile satılır.,EXELTİS İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8681026050914,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZLYNDA 4 MG FILM KAPLI TABLET (84 FİLM KAPLI TABLET),"1.000,11",Yes,No,drospirenon,G03AC10,Beyaz Reçete ile satılır.,EXELTİS İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8681026050921,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZODINASIL 5MG/100 ML IV INFUZYON ICIN COZELTI,"1.381,29",Yes,No,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,GENVEON İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699293695752,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOFER 4 MG FILM KAPLI TABLET (10 TABLET),"400,97",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587091727,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOFER 4 MG/ 2 ML ENJEKSIYONLUK COZELTI (1 AMPUL),"95,11",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587751706,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOFER 8 MG FILM KAPLI TABLET (10 TABLET),"700,95",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587091734,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOFER 8 MG/ 4 ML ENJEKSIYONLUK COZELTI (1 AMPUL),"166,73",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587751713,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOFRAN ZYDIS 8 MG HIZLI COZUNEN DIL USTU TABLET (10 TABLET),"401,17",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8681428050710,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,"ZOLADEX 3,6 MG DEPOT SUBKUTAN IMPLANT ICEREN KULLANIMA HAZIR ENJEKTOR","2.708,59",Yes,No,goserelin,L02AE03,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786880016,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,"ZOLADEX LA 10,8 MG DEPOT SUBKUTAN IMPLANT ICEREN KULLANIMA HAZIR ENJEKTOR","6.317,41",Yes,No,goserelin,L02AE03,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786880023,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAMID 15 MG/3 ML IV/IM/REKTAL KULLANIM ICIN COZLETI ICEREN AMPUL,"171,19",Yes,No,midazolam,N05CD08,Yeşil Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8680184750025,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAMID 50 MG/10 ML IV/IM/REKTAL KULLANIM ICIN COZLETI ICEREN AMPUL,"471,71",Yes,No,midazolam,N05CD08,Yeşil Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8680184750032,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAMID 5MG/ML IV/IM/REKTAL KULLANIM ICIN COZLETI ICEREN AMPUL,"113,62",Yes,No,midazolam,N05CD08,Yeşil Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8680184750018,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAX 100 MG 7 KAPSUL,"247,78",Yes,No,flukonazol,J02AC01,Beyaz Reçete ile satılır.,SANOVEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699536150109,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAX 150 MG 1 KAPSUL,"65,43",Yes,No,flukonazol,J02AC01,Beyaz Reçete ile satılır.,SANOVEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699536150086,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAX 150 MG 2 KAPSUL,"125,95",Yes,No,flukonazol,J02AC01,Beyaz Reçete ile satılır.,SANOVEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699536150093,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAX 200 MG 7 KAPSUL,"485,89",Yes,No,flukonazol,J02AC01,Beyaz Reçete ile satılır.,SANOVEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699536150116,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLAX 50 MG 7 KAPSUL,"154,86",Yes,No,flukonazol,J02AC01,Beyaz Reçete ile satılır.,SANOVEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699536150079,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLCER 40 MG IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ,"73,49",Yes,No,pantoprazol,A02BC02,Beyaz Reçete ile satılır.,CENTURİON İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8681735790330,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLDRIA 4 MG/5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"2.474,82",Yes,No,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,PHARMADA İLAÇ SANAYİ VE TİCARET A.Ş.,8681697760013,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLENAT 4 MG/5 ML IV INFÜZYON İÇİN KONSANTRE ÇÖZELTİ İÇEREN FLAKON,"1.537,19",Yes,Yes,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541760010,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLERIP 10 MG 28 TABLET,"656,76",Yes,No,aripiprazol,N05AX12,Beyaz Reçete ile satılır.,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,8699638013883,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLERIP 15 MG 28 TABLET,"656,76",Yes,No,aripiprazol,N05AX12,Beyaz Reçete ile satılır.,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,8699638013890,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLERIP 30 MG 28 TABLET,"1.279,91",Yes,No,aripiprazol,N05AX12,Beyaz Reçete ile satılır.,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,8699638013906,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLERIP 5 MG 28 TABLET,"388,81",Yes,No,aripiprazol,N05AX12,Beyaz Reçete ile satılır.,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,8699638013876,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
Z,ZOLESTO 5MG/100 ML IV INFUZYONLUK COZELTI,"1.460,65",Yes,No,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,ATABAY KİMYA SANAYİ VE TİC. A.Ş.,8699717690059,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
